rn1qk2r/pbpp1ppp/1p2pn2/8/1bPP4/5NP1/PP1NPP1P/R1BQKB1R w KQkq - 1 6 | f1g2
rn1qk2r/pbpp1ppp/1p2pn2/8/1bPP4/5NP1/PP1NPPBP/R1BQK2R b KQkq - 2 6 | e8g8
rn1q1rk1/pbpp1ppp/1p2pn2/8/1bPP4/5NP1/PP1NPPBP/R1BQK2R w KQ - 3 7 | e1g1
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 4 | f8e7 f8b4 d5c4
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5 | f1g2
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 2 5 | e8g8
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 3 6 | e1g1 d1c2 b1c3
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - - 4 6 | d5c4 c7c6
rnbq1rk1/ppp1bppp/4pn2/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7 | d1c2 f3e5 d1a4 b1a3
rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2 | g7g6 d7d5 e7e6 b7b6 c7c5 d7d6
rnbqkb1r/pppppp1p/5np1/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3 | c1g5 c2c4 g2g3 b1d2 c1f4 b2b3 c2c3 b1c3 e2e3
rnbqkb1r/pppppp1p/5np1/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3 | f8g7
rnbqk2r/ppppppbp/5np1/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq - 2 4 | b1d2 c2c3
rnbqk2r/ppppppbp/5np1/6B1/3P4/5N2/PPPNPPPP/R2QKB1R b KQkq - 3 4 | e8g8 d7d5 d7d6
rnbq1rk1/ppppppbp/5np1/6B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQ - 4 5 | e2e3 c2c3
rnbq1rk1/ppppppbp/5np1/6B1/3P4/4PN2/PPPN1PPP/R2QKB1R b KQ - 0 5 | d7d6
rnbq1rk1/ppp1ppbp/3p1np1/6B1/3P4/4PN2/PPPN1PPP/R2QKB1R w KQ - 0 6 | f1c4 c2c3
rnbq1rk1/ppp1ppbp/3p1np1/6B1/2BP4/4PN2/PPPN1PPP/R2QK2R b KQ - 1 6 | b8d7
r1bq1rk1/pppnppbp/3p1np1/6B1/2BP4/4PN2/PPPN1PPP/R2QK2R w KQ - 2 7 | e1g1
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3 | g8f6
r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4 | d2d4 f1b5 f1c4 h2h3
r1bqkb1r/pppp1ppp/2n2n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4 | e5d4 f8b4
r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5 | f3d4
r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 5 | f8b4
r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6 | d4c6
r1bqk2r/pppp1ppp/2N2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 6 | b7c6
r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7 | f1d3
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1 | g8f6 c7c5 d7d5 g7g6 e7e6 d7d6 f7f5 c7c6
rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2 | c2c4 g2g3 d2d4 b2b3 d2d3 e2e3
rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2 | g7g6 e7e6 c7c5 b7b6 d7d6 c7c6
rnbqkb1r/pppppp1p/5np1/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 | g2g3 b1c3 b2b3 e2e3 d2d4
rnbqkb1r/pppppp1p/5np1/8/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3 | f8g7 d7d5
rnbqk2r/ppppppbp/5np1/8/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq - 1 4 | f1g2
rnbqk2r/ppppppbp/5np1/8/2P5/5NP1/PP1PPPBP/RNBQK2R b KQkq - 2 4 | e8g8 d7d5 c7c5 c7c6
rnbq1rk1/ppppppbp/5np1/8/2P5/5NP1/PP1PPPBP/RNBQK2R w KQ - 3 5 | e1g1 d2d4 b1c3
rnbq1rk1/ppppppbp/5np1/8/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b - - 4 5 | c7c5 d7d6
rnbq1rk1/pp1pppbp/5np1/2p5/2P5/5NP1/PP1PPPBP/RNBQ1RK1 w - - 0 6 | d2d4
rnbq1rk1/pp1pppbp/5np1/2p5/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - - 0 6 | c5d4
rnbq1rk1/pp1pppbp/5np1/8/2Pp4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7 | f3d4
rnbqk2r/p1pp1ppp/1p2pn2/8/1bPP4/P4N2/1P1NPPPP/R1BQKB1R b KQkq - 0 5 | b4d2
rnbqk2r/p1pp1ppp/1p2pn2/8/2PP4/P4N2/1P1bPPPP/R1BQKB1R w KQkq - 0 6 | d1d2
rnbqk2r/p1pp1ppp/1p2pn2/8/2PP4/P4N2/1P1QPPPP/R1B1KB1R b KQkq - 0 6 | e8g8 c8b7
rnbq1rk1/p1pp1ppp/1p2pn2/8/2PP4/P4N2/1P1QPPPP/R1B1KB1R w KQ - 1 7 | e2e3
r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4 | f8b4 c6d4 f8d6 f8c5 d7d6
r1bqk2r/pppp1ppp/2n2n2/1B2p3/1b2P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5 | e1g1 c3d5
r1bqk2r/pppp1ppp/2n2n2/1B2p3/1b2P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 7 5 | e8g8
r1bq1rk1/pppp1ppp/2n2n2/1B2p3/1b2P3/2N2N2/PPPP1PPP/R1BQ1RK1 w - - 8 6 | d2d3 c3d5
r1bq1rk1/pppp1ppp/2n2n2/1B2p3/1b2P3/2NP1N2/PPP2PPP/R1BQ1RK1 b - - 0 6 | d7d6 b4c3
r1bq1rk1/ppp2ppp/2np1n2/1B2p3/1b2P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 7 | c1g5 c3e2
rnbqk2r/p1pp1ppp/1p2pn2/8/1bPP4/4PN2/PP1N1PPP/R1BQKB1R b KQkq - 0 5 | c8b7
rn1qk2r/pbpp1ppp/1p2pn2/8/1bPP4/4PN2/PP1N1PPP/R1BQKB1R w KQkq - 1 6 | f1d3
rn1qk2r/pbpp1ppp/1p2pn2/8/1bPP4/3BPN2/PP1N1PPP/R1BQK2R b KQkq - 2 6 | c7c5
rn1qk2r/pb1p1ppp/1p2pn2/2p5/1bPP4/3BPN2/PP1N1PPP/R1BQK2R w KQkq - 0 7 | e1g1
r1bqkb1r/pppp1ppp/2n5/1B2p3/4n3/5N2/PPPP1PPP/RNBQR1K1 b kq - 1 5 | e4d6
r1bqkb1r/pppp1ppp/2nn4/1B2p3/8/5N2/PPPP1PPP/RNBQR1K1 w kq - 2 6 | f3e5 b5f1 a2a4
r1bqkb1r/pppp1ppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 b kq - 0 6 | f8e7 c6e5
r1bqk2r/ppppbppp/2nn4/1B2N3/8/8/PPPP1PPP/RNBQR1K1 w kq - 1 7 | b5f1 b5d3
rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4 | c8f5 c8g4 a7a6 e7e6 g7g6
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 1 5 | b1c3 c4d5
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 2 5 | e7e6 a7a6
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 0 6 | f3h4
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP3N/2N1P3/PP3PPP/R1BQKB1R b KQkq - 1 6 | f5g6 f5e4 f5g4
rn1qkb1r/pp3ppp/2p1pnb1/3p4/2PP3N/2N1P3/PP3PPP/R1BQKB1R w KQkq - 2 7 | c1d2 f1e2 d1b3 h4g6
rnbqkb1r/pppppp1p/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3 | f8g7
rnbqk2r/ppppppbp/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4 | e2e3 g2g3 b1c3
rnbqk2r/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4 | e8g8 c7c5
rnbq1rk1/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R w KQ - 1 5 | f1e2
rnbq1rk1/ppppppbp/5np1/8/2PP4/4PN2/PP2BPPP/RNBQK2R b KQ - 2 5 | d7d6 d7d5 c7c5
rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/4PN2/PP2BPPP/RNBQK2R w KQ - 0 6 | b1c3 e1g1
rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/2N1PN2/PP2BPPP/R1BQK2R b KQ - 1 6 | b8c6 b8d7 c8f5
r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQ - 2 7 | d4d5
rnbqkb1r/pppp1ppp/4pn2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 | b1c3 g2g3 d2d4 b2b3
rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3 | d7d5 f8b4 c7c5
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 0 4 | f8d6 a7a6 f8e7
rnbqk2r/ppp2ppp/3bpn2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 1 5 | b2b3
rnbqk2r/ppp2ppp/3bpn2/3p4/2P5/1PN1PN2/P2P1PPP/R1BQKB1R b KQkq - 0 5 | e8g8
rnbq1rk1/ppp2ppp/3bpn2/3p4/2P5/1PN1PN2/P2P1PPP/R1BQKB1R w KQ - 1 6 | c1b2
rnbq1rk1/ppp2ppp/3bpn2/3p4/2P5/1PN1PN2/PB1P1PPP/R2QKB1R b KQ - 2 6 | c7c5 c7c6
rnbq1rk1/pp3ppp/3bpn2/2pp4/2P5/1PN1PN2/PB1P1PPP/R2QKB1R w KQ - 0 7 | g2g4
rnbqk2r/ppppppbp/5np1/6B1/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 0 4 | h7h6 e8g8 c7c5
rnbqk2r/ppppppb1/5npp/6B1/3P4/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 0 5 | g5h4
rnbqk2r/ppppppb1/5npp/8/3P3B/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 1 5 | d7d6
rnbqk2r/ppp1ppb1/3p1npp/8/3P3B/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 0 6 | b1d2
rnbqk2r/ppp1ppb1/3p1npp/8/3P3B/2P2N2/PP1NPPPP/R2QKB1R b KQkq - 1 6 | g6g5
rnbqk2r/ppp1ppb1/3p1n1p/6p1/3P3B/2P2N2/PP1NPPPP/R2QKB1R w KQkq - 0 7 | h4g3
rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2 | g7g6 e7e6 e7e5 d7d5 c7c5 c7c6 d7d6
rnbqkb1r/pppppp1p/5np1/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3 | e2e4 d2d4 g2g3 g1f3
rnbqkb1r/pppppp1p/5np1/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR b KQkq - 0 3 | d7d6
rnbqkb1r/ppp1pp1p/3p1np1/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq - 0 4 | d2d4
rnbqkb1r/ppp1pp1p/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4 | f8g7
rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 1 5 | g1e2 g1f3 h2h3 f1e2
rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQKB1R b KQkq - 2 5 | e8g8
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQKB1R w KQ - 3 6 | e2g3
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N3N1/PP3PPP/R1BQKB1R b KQ - 4 6 | e7e5
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N3N1/PP3PPP/R1BQKB1R w KQ - 0 7 | d4d5
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3 | g8f6 d5e4 f8b4 b8c6
rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4 | e4e5 c1g5
rnbqkb1r/ppp2ppp/4pn2/3pP3/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4 | f6d7
rnbqkb1r/pppn1ppp/4p3/3pP3/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 1 5 | f2f4 d1h5 c3e2
rnbqkb1r/pppn1ppp/4p3/3pP3/3P1P2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5 | c7c5
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N5/PPP3PP/R1BQKBNR w KQkq - 0 6 | g1f3
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQkq - 1 6 | f8e7 b8c6 d8b6 c5d4
rnbqk2r/pp1nbppp/4p3/2ppP3/3P1P2/2N2N2/PPP3PP/R1BQKB1R w KQkq - 2 7 | c1e3
rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3 | c7c5
rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4 | c2c3
rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4 | b8c6 c8d7
r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5 | g1f3
r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5 | d8b6 g8e7 c8d7
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6 | a2a3 f1e2 b1a3
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R b KQkq - 0 6 | g8h6 c5c4 c8d7 g8e7
r1b1kb1r/pp3ppp/1qn1p2n/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R w KQkq - 1 7 | b2b4
rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2 | g8f6 b8c6
rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3 | d2d3 b1c3
rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/3P4/PPP2PPP/RNBQK1NR b KQkq - 0 3 | c7c6 b8c6 d7d5 f8c5
rnbqkb1r/pp1p1ppp/2p2n2/4p3/2B1P3/3P4/PPP2PPP/RNBQK1NR w KQkq - 0 4 | d1e2 g1f3
rnbqkb1r/pp1p1ppp/2p2n2/4p3/2B1P3/3P4/PPP1QPPP/RNB1K1NR b KQkq - 1 4 | f8e7
rnbqk2r/pp1pbppp/2p2n2/4p3/2B1P3/3P4/PPP1QPPP/RNB1K1NR w KQkq - 2 5 | g1f3
rnbqk2r/pp1pbppp/2p2n2/4p3/2B1P3/3P1N2/PPP1QPPP/RNB1K2R b KQkq - 3 5 | d7d6
rnbqk2r/pp2bppp/2pp1n2/4p3/2B1P3/3P1N2/PPP1QPPP/RNB1K2R w KQkq - 0 6 | c2c3
rnbqk2r/pp2bppp/2pp1n2/4p3/2B1P3/2PP1N2/PP2QPPP/RNB1K2R b KQkq - 0 6 | b8d7
r1bqk2r/pp1nbppp/2pp1n2/4p3/2B1P3/2PP1N2/PP2QPPP/RNB1K2R w KQkq - 1 7 | c4b3
rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2 | g1f3 b1c3 c2c3 f2f4 b2b4 b1a3 g1e2 d2d3 d2d4 b2b3 a2a3
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2 | e7e6 d7d6 b8c6 g7g6 b7b6 g8f6 a7a6
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3 | d2d4 d2d3 b1c3 b2b3 g2g3 c2c3 c2c4 d1e2
rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3 | c5d4
rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4 | f3d4
rnbqkbnr/pp1p1ppp/4p3/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4 | b8c6 a7a6 g8f6 d8b6
r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5 | b1c3 d4b5 d4c6
r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5 | d8c7 a7a6 d7d6 g8f6
r1b1kbnr/ppqp1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 3 6 | c1e3 f1e2 f2f4 g2g3 d1d3
r1b1kbnr/ppqp1ppp/2n1p3/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 4 6 | a7a6 g8f6
r1b1kbnr/1pqp1ppp/p1n1p3/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7 | d1f3 d1d2 a2a3 f1d3 f1e2
rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3 | f8g7 d7d5
rnbqk2r/ppppppbp/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4 | e2e4 g1f3 g2g3
rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4 | d7d6 e8g8
rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5 | g1f3 f2f4 f2f3 f1e2 h2h3 g1e2 c1g5 f1d3
rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5 | e8g8
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQ - 2 6 | f1e2 h2h3
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 3 6 | e7e5 c7c5 b8d7 c8g4 b8a6
rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ - 0 7 | c1e3 e1g1 d4d5 d4e5
r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 5 | e8g8 d7d5
r1bq1rk1/pppp1ppp/2n2n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQK2R w KQ - 1 6 | e1g1 c1g5 b1d2 b5c6
r1bq1rk1/pppp1ppp/2n2n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQ1RK1 b - - 2 6 | f8e8 d7d6 d7d5
r1bqr1k1/pppp1ppp/2n2n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQ1RK1 w - - 3 7 | c1g5
r1bqkbnr/1ppp1ppp/p1B5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4 | d7c6
r1bqkbnr/1pp2ppp/p1p5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5 | e1g1
r1bqkbnr/1pp2ppp/p1p5/4p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 5 | d8f6 f7f6 f8e7 c8g4 f8d6
r1b1kbnr/1pp2ppp/p1p2q2/4p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 6 | d2d4
r1b1kbnr/1pp2ppp/p1p2q2/4p3/3PP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 6 | e5d4
r1b1kbnr/1pp2ppp/p1p2q2/8/3pP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7 | c1g5
rnbqkbnr/pp1ppppp/8/2p5/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2 | c2c4 e2e4 g2g3 e2e3 c2c3 b2b3
rnbqkbnr/pp1ppppp/8/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2 | g8f6 b8c6 g7g6
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 1 3 | g2g3 b1c3 b2b3 d2d4
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3 | g7g6 d7d6 d7d5 b8c6 b7b6
rnbqkb1r/pp1ppp1p/5np1/2p5/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq - 0 4 | b2b3
rnbqkb1r/pp1ppp1p/5np1/2p5/2P5/1P3NP1/P2PPP1P/RNBQKB1R b KQkq - 0 4 | f8g7
rnbqk2r/pp1pppbp/5np1/2p5/2P5/1P3NP1/P2PPP1P/RNBQKB1R w KQkq - 1 5 | c1b2
rnbqk2r/pp1pppbp/5np1/2p5/2P5/1P3NP1/PB1PPP1P/RN1QKB1R b KQkq - 2 5 | b7b6
rnbqk2r/p2pppbp/1p3np1/2p5/2P5/1P3NP1/PB1PPP1P/RN1QKB1R w KQkq - 0 6 | f1g2
rnbqk2r/p2pppbp/1p3np1/2p5/2P5/1P3NP1/PB1PPPBP/RN1QK2R b KQkq - 1 6 | c8b7
rn1qk2r/pb1pppbp/1p3np1/2p5/2P5/1P3NP1/PB1PPPBP/RN1QK2R w KQkq - 2 7 | e1g1
r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 5 | f8c5 b7b5 d7d6
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/B3P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 6 | c2c3 e1g1 a4c6
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/B3P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 6 | d7d6 b7b5
r1bqk2r/1pp2ppp/p1np1n2/2b1p3/B3P3/2PP1N2/PP3PPP/RNBQK2R w KQkq - 0 7 | c1g5 e1g1
r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5 | e1g1 b1d2 h2h3 c2c3
r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 1 5 | c8d7 f8e7 g7g6
r2qkb1r/pppb1ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 2 6 | f1e1 c2c3
r2qkb1r/pppb1ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQR1K1 b kq - 3 6 | f8e7 a7a6 g7g6
r2qk2r/pppbbppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQR1K1 w kq - 4 7 | c2c3
rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2 | d2d4 b1c3 d2d3 c2c4 g1f3
rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2 | d7d5
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3 | e4e5 b1c3 f2f3 e4d5 b1d2
rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3 | c6c5 c8f5
rnbqkbnr/pp2pppp/8/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4 | d4c5 g1f3 c2c4 c2c3 g1e2
rnbqkbnr/pp2pppp/8/2PpP3/8/8/PPP2PPP/RNBQKBNR b KQkq - 0 4 | e7e6 b8c6
rnbqkbnr/pp3ppp/4p3/2PpP3/8/8/PPP2PPP/RNBQKBNR w KQkq - 0 5 | g1f3 f1d3 c1e3 a2a3
rnbqkbnr/pp3ppp/4p3/2PpP3/8/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 5 | f8c5
rnbqk1nr/pp3ppp/4p3/2bpP3/8/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6 | f1d3 a2a3
rnbqk1nr/pp3ppp/4p3/2bpP3/8/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 6 | g8e7
rnbqk2r/pp2nppp/4p3/2bpP3/8/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 7 | e1g1 a2a3
rnbqkbnr/pppp1ppp/4p3/8/2P5/6P1/PP1PPP1P/RNBQKBNR b KQkq - 0 2 | g8f6 f7f5 d7d5
rnbqkb1r/pppp1ppp/4pn2/8/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 | f1g2
rnbqkb1r/pppp1ppp/4pn2/8/2P5/6P1/PP1PPPBP/RNBQK1NR b KQkq - 2 3 | d7d5
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4 | g1f3 d2d4
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R b KQkq - 1 4 | f8e7 d5c4 d5d4
rnbqk2r/ppp1bppp/4pn2/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 2 5 | e1g1 d2d4
